"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","NotWorkingYears","YearsAtOtherCompanies","HazardRatio_CoxPH","Hazard_RSF_Current","Hazard_RSF_0","Hazard_RSF_1","Hazard_RSF_2","Hazard_RSF_3","Hazard_RSF_4","Hazard_RSF_5","Hazard_RSF_in_5_Years","Hazard_RSF_6"
19,TRUE,"Travel_Rarely",489,"Human Resources",2,2,"Technical Degree",1,566,1,"Male",52,2,1,"Human Resources",4,"Single",2564,18437,1,TRUE,FALSE,12,3,3,80,0,1,3,4,1,0,0,0,18,0,13.8204473797302,0.0192846959598079,0.0192846959598079,0.0192846959598079,0.229546466023324,0.327899921692183,0.415094279621835,0.477082027984583,0.477082027984583,0.567514567667123
30,FALSE,"Non-Travel",1398,"Sales",22,4,"Other",1,567,3,"Female",69,3,3,"Sales Executive",1,"Married",8412,2890,0,TRUE,FALSE,11,3,3,80,0,10,3,3,9,8,7,8,20,1,3.31948265970658,4e-04,4e-04,4e-04,0.00117380952380952,0.00674015822722916,0.00717494083592482,0.00804615295713694,0.00804615295713694,0.00804615295713694
57,FALSE,"Travel_Rarely",210,"Sales",29,3,"Marketing",1,568,1,"Male",56,2,4,"Manager",4,"Divorced",14118,22102,3,TRUE,FALSE,12,3,3,80,1,32,3,2,1,0,0,0,25,31,0.287912433444168,0,0,0,0.000434782608695652,0.000434782608695652,0.000434782608695652,0.000434782608695652,0.000434782608695652,0.000434782608695652
50,FALSE,"Travel_Rarely",1099,"Research & Development",29,4,"Life Sciences",1,569,2,"Male",88,2,4,"Manager",3,"Married",17046,9314,0,TRUE,FALSE,15,3,2,80,1,28,2,3,27,10,15,7,22,1,0.341139275740057,0,0,0,4e-04,4e-04,4e-04,4e-04,4e-04,4e-04
30,FALSE,"Non-Travel",1116,"Research & Development",2,3,"Medical",1,571,3,"Female",49,3,1,"Laboratory Technician",4,"Single",2564,7181,0,TRUE,FALSE,14,3,3,80,0,12,2,2,11,7,6,7,18,1,14.1292992528747,0.0320536719785218,0.0320536719785218,0.0320536719785218,0.0874656181696106,0.135095579226113,0.138323753829287,0.156223687229221,0.156223687229221,0.191562515068049
60,FALSE,"Travel_Frequently",1499,"Sales",28,3,"Marketing",1,573,3,"Female",80,2,3,"Sales Executive",1,"Married",10266,2845,4,TRUE,FALSE,19,3,4,80,0,22,5,4,18,13,13,11,38,4,3.31948265970658,0,0,0,0.00312433974071905,0.010359219675599,0.0112354101517895,0.0160644699808493,0.0160644699808493,0.0160644699808493
47,FALSE,"Travel_Rarely",983,"Research & Development",2,2,"Medical",1,574,1,"Female",65,3,2,"Manufacturing Director",4,"Divorced",5070,7389,5,TRUE,FALSE,13,3,3,80,3,20,2,3,5,0,0,4,27,15,0.706498986396059,0,0,0,0.0401048896391929,0.0527154124856997,0.0652574299647881,0.0792709709473693,0.0792709709473693,0.0900124239388223
35,FALSE,"Travel_Rarely",144,"Research & Development",22,3,"Life Sciences",1,577,4,"Male",46,1,1,"Laboratory Technician",3,"Single",4230,19225,0,TRUE,FALSE,15,3,3,80,0,6,2,3,5,4,4,3,29,1,14.1292992528747,0.00354464764918485,0.00354464764918485,0.00354464764918485,0.0203760426352978,0.0986625561890479,0.117610440605973,0.121602864848397,0.121602864848397,0.222976257795319
54,FALSE,"Travel_Rarely",548,"Research & Development",8,4,"Life Sciences",1,578,3,"Female",42,3,2,"Laboratory Technician",3,"Single",3780,23428,7,TRUE,FALSE,11,3,3,80,0,19,3,3,1,0,0,0,35,18,14.1292992528747,0.00143478260869565,0.00143478260869565,0.00143478260869565,0.00320507658487198,0.0103208682006636,0.0134458682006636,0.0218631544168628,0.0218631544168628,0.0262291674887583
34,FALSE,"Travel_Rarely",1303,"Research & Development",2,4,"Life Sciences",1,579,4,"Male",62,2,1,"Research Scientist",3,"Divorced",2768,8416,3,TRUE,FALSE,12,3,3,80,1,14,3,3,7,3,5,7,20,7,2.81881561595687,0.000454545454545455,0.000454545454545455,0.000454545454545455,0.00273039460539461,0.00349962537462538,0.00349962537462538,0.00349962537462538,0.00349962537462538,0.00349962537462538
46,FALSE,"Travel_Rarely",1125,"Sales",10,3,"Marketing",1,580,3,"Female",94,2,3,"Sales Executive",4,"Married",9071,11563,2,TRUE,TRUE,19,3,3,80,1,15,3,3,3,2,1,2,31,12,8.80323345161028,0.00130592598437623,0.00130592598437623,0.00130592598437623,0.00275032397768727,0.0106173642863357,0.0266384195742574,0.0429452675037766,0.0429452675037766,0.0457204506539597
31,FALSE,"Travel_Rarely",1274,"Research & Development",9,1,"Life Sciences",1,581,3,"Male",33,3,3,"Manufacturing Director",2,"Divorced",10648,14394,1,TRUE,FALSE,25,4,4,80,1,13,6,4,13,8,0,8,18,0,0.927822851069378,0,0,0,0.00210380305968541,0.00210380305968541,0.00535721631309866,0.00612644708232944,0.00612644708232944,0.00735022330610566
33,TRUE,"Travel_Rarely",1277,"Research & Development",15,1,"Medical",1,582,2,"Male",56,3,3,"Manager",3,"Married",13610,24619,7,TRUE,TRUE,12,3,4,80,0,15,2,4,7,6,7,7,18,8,1.18811111573699,0.00381493519604638,0.00381493519604638,0.00381493519604638,0.0474016293755082,0.0668257867900613,0.0781434365316241,0.082366333517679,0.082366333517679,0.0997002752897013
33,TRUE,"Travel_Rarely",587,"Research & Development",10,1,"Medical",1,584,1,"Male",38,1,1,"Laboratory Technician",4,"Divorced",3408,6705,7,TRUE,FALSE,13,3,1,80,3,8,2,3,4,3,1,3,25,4,4.08698227678898,0.00318172659701895,0.00318172659701895,0.00318172659701895,0.0682891895479667,0.123287748552788,0.150578673099518,0.291608974497466,0.291608974497466,0.32955749819599
30,FALSE,"Travel_Rarely",413,"Sales",7,1,"Marketing",1,585,4,"Male",57,3,1,"Sales Representative",2,"Single",2983,18398,0,TRUE,FALSE,14,3,1,80,0,4,3,3,3,2,1,2,26,1,29.0558903534739,0.0161570739472595,0.0161570739472595,0.0161570739472595,0.12996501183118,0.20555157799979,0.29368631825953,0.331972754045966,0.331972754045966,0.554838707536919
35,FALSE,"Travel_Rarely",1276,"Research & Development",16,3,"Life Sciences",1,586,4,"Male",72,3,3,"Healthcare Representative",3,"Married",7632,14295,4,TRUE,TRUE,12,3,3,80,0,10,2,3,8,7,0,0,25,2,4.01319486735381,0.00784578034776465,0.00784578034776465,0.00784578034776465,0.0214173266216742,0.0330401967022674,0.0334248120868828,0.0334248120868828,0.0334248120868828,0.0403326722006253
31,TRUE,"Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",1,587,1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,TRUE,FALSE,12,3,1,80,0,12,2,3,1,0,0,0,19,11,1.32050993435819,0.0127518406605733,0.0127518406605733,0.0127518406605733,0.0722955534767424,0.0849402714503977,0.105521747407025,0.172828652819581,0.172828652819581,0.19326029775703
34,TRUE,"Travel_Frequently",988,"Human Resources",23,3,"Human Resources",1,590,2,"Female",43,3,3,"Human Resources",1,"Divorced",9950,11533,9,TRUE,TRUE,15,3,3,80,3,11,2,3,3,2,0,2,23,8,12.1493434151992,0.00640250626566416,0.00640250626566416,0.00640250626566416,0.0386650741515057,0.0885811955176136,0.208801523248542,0.223176235954137,0.223176235954137,0.251535876313777
42,FALSE,"Travel_Frequently",1474,"Research & Development",5,2,"Other",1,591,2,"Male",97,3,1,"Laboratory Technician",3,"Married",2093,9260,4,TRUE,FALSE,17,3,4,80,1,8,4,3,2,2,2,0,34,6,6.35956746097491,0,0,0,0.0130400856389987,0.0186908091695176,0.0193574758361843,0.0203574758361843,0.0203574758361843,0.0203574758361843
36,FALSE,"Non-Travel",635,"Sales",10,4,"Medical",1,592,2,"Male",32,3,3,"Sales Executive",4,"Single",9980,15318,1,TRUE,FALSE,14,3,4,80,0,10,3,2,10,3,9,7,26,0,6.43556510954931,0.00183728887435981,0.00183728887435981,0.00183728887435981,0.0136701830517773,0.0257269381324454,0.0311635380822033,0.0582384908371803,0.0582384908371803,0.0638653074330371
22,TRUE,"Travel_Frequently",1368,"Research & Development",4,1,"Technical Degree",1,593,3,"Male",99,2,1,"Laboratory Technician",3,"Single",3894,9129,5,TRUE,FALSE,16,3,3,80,0,4,3,3,2,2,1,2,18,2,14.1292992528747,0.00816190567719803,0.00816190567719803,0.00816190567719803,0.0209398214112249,0.132962867842516,0.156106658692189,0.173860085820616,0.173860085820616,0.290837733989441
48,FALSE,"Travel_Rarely",163,"Sales",2,5,"Marketing",1,595,2,"Female",37,3,2,"Sales Executive",4,"Married",4051,19658,2,TRUE,FALSE,14,3,1,80,1,14,2,3,9,7,6,7,34,5,2.89663413104851,0,0,0,0.0128601902483481,0.0210666203466446,0.0277617673049494,0.0304901222833044,0.0304901222833044,0.0314901222833044
55,FALSE,"Travel_Rarely",1117,"Sales",18,5,"Life Sciences",1,597,1,"Female",83,3,4,"Manager",2,"Single",16835,9873,3,TRUE,FALSE,23,4,4,80,0,37,2,3,10,9,7,7,18,27,0.757922444162784,0.000384615384615385,0.000384615384615385,0.000384615384615385,0.00690619806687582,0.00690619806687582,0.00690619806687582,0.0110371504478282,0.0110371504478282,0.0116253857419458
41,FALSE,"Non-Travel",267,"Sales",10,2,"Life Sciences",1,599,4,"Male",56,3,2,"Sales Executive",4,"Single",6230,13430,7,TRUE,FALSE,14,3,4,80,0,16,3,3,14,3,1,10,25,2,6.43556510954931,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.00393113736172207,0.00533877064915075,0.00860774187400433,0.00860774187400433,0.00860774187400433
39,FALSE,"Travel_Frequently",443,"Research & Development",8,1,"Life Sciences",1,602,3,"Female",48,3,1,"Laboratory Technician",3,"Married",3755,17872,1,TRUE,FALSE,11,3,1,80,1,8,3,3,8,3,0,7,31,0,6.35956746097491,0.000555555555555556,0.000555555555555556,0.000555555555555556,0.000955555555555556,0.021682222587018,0.023682222587018,0.0393949208364809,0.0393949208364809,0.0486476680892282
31,FALSE,"Travel_Rarely",828,"Sales",2,1,"Life Sciences",1,604,2,"Male",77,3,2,"Sales Executive",4,"Single",6582,8346,4,TRUE,TRUE,13,3,3,80,0,10,2,4,6,5,0,5,21,4,19.5584873647446,0.0259638766528545,0.0259638766528545,0.0259638766528545,0.099693904204962,0.158147641059907,0.175456798405829,0.18763283332722,0.18763283332722,0.239427405512188
42,FALSE,"Travel_Rarely",319,"Research & Development",24,3,"Medical",1,605,4,"Male",56,3,3,"Manufacturing Director",1,"Married",7406,6950,1,TRUE,TRUE,21,4,4,80,1,10,5,2,10,9,5,8,32,0,3.34106513668675,0.000434782608695652,0.000434782608695652,0.000434782608695652,0.00324411975941211,0.00760768985406403,0.0170800701454846,0.0278242874565682,0.0278242874565682,0.0323065859887893
45,FALSE,"Travel_Rarely",561,"Sales",2,3,"Other",1,606,4,"Male",61,3,2,"Sales Executive",2,"Married",4805,16177,0,TRUE,FALSE,19,3,2,80,1,9,3,4,8,7,3,7,36,1,2.89663413104851,0,0,0,0.0113272157580981,0.0178202513774495,0.0199414634986616,0.0279583997787558,0.0279583997787558,0.0360180345883906
26,TRUE,"Travel_Frequently",426,"Human Resources",17,4,"Life Sciences",1,608,2,"Female",58,3,1,"Human Resources",3,"Divorced",2741,22808,0,TRUE,TRUE,11,3,2,80,1,8,2,2,7,7,1,0,18,1,15.9553497785088,0.0228213182317731,0.0228213182317731,0.0228213182317731,0.102796191144479,0.163714508882513,0.230029420664918,0.246080827591324,0.246080827591324,0.343509954020451
29,FALSE,"Travel_Rarely",232,"Research & Development",19,3,"Technical Degree",1,611,4,"Male",34,3,2,"Manufacturing Director",4,"Divorced",4262,22645,4,TRUE,FALSE,12,3,2,80,2,8,2,4,3,2,1,2,21,5,0.809633190917725,0,0,0,0.00940658286726062,0.00980658286726062,0.0204218516564425,0.0219535976881885,0.0219535976881885,0.060691155881629
31,FALSE,"Travel_Rarely",688,"Sales",7,3,"Life Sciences",1,613,3,"Male",44,2,3,"Manager",4,"Divorced",11557,25291,9,TRUE,FALSE,21,4,3,80,1,10,3,2,5,4,0,1,21,5,0.287912433444168,0,0,0,0,0,0.000476190476190476,0.00177173703489493,0.00177173703489493,0.00177173703489493
40,FALSE,"Non-Travel",1094,"Sales",28,3,"Other",1,615,3,"Male",58,1,3,"Sales Executive",1,"Divorced",10932,11373,3,TRUE,FALSE,15,3,3,80,1,20,2,3,1,0,0,1,20,19,2.44468180820988,0,0,0,0.00152777777777778,0.00152777777777778,0.0106638424377555,0.0117164740167028,0.0117164740167028,0.0117164740167028
41,FALSE,"Non-Travel",509,"Research & Development",2,4,"Other",1,616,1,"Female",62,2,2,"Healthcare Representative",3,"Single",6811,2112,2,TRUE,TRUE,17,3,1,80,0,10,3,3,8,7,0,7,31,2,7.78048253713349,0.020840873893087,0.020840873893087,0.020840873893087,0.106967840192552,0.133410364719818,0.142405123901648,0.159436811340456,0.159436811340456,0.216327597841537
26,FALSE,"Travel_Rarely",775,"Sales",29,2,"Medical",1,618,1,"Male",45,3,2,"Sales Executive",3,"Divorced",4306,4267,5,TRUE,FALSE,12,3,1,80,2,8,5,3,0,0,0,0,18,8,2.13326879250517,0.000784615384615385,0.000784615384615385,0.000784615384615385,0.0580699779997786,0.085420676411461,0.0933534877372256,0.110899483408221,0.110899483408221,0.11624447175321
35,FALSE,"Travel_Rarely",195,"Sales",1,3,"Medical",1,620,1,"Female",80,3,2,"Sales Executive",3,"Single",4859,6698,1,TRUE,FALSE,16,3,4,80,0,5,3,3,5,4,0,3,30,0,6.43556510954931,0.0334816535617898,0.0334816535617898,0.0334816535617898,0.0698381840624725,0.119706997389834,0.177327770435681,0.270229019857055,0.270229019857055,0.325207377283942
34,FALSE,"Travel_Rarely",258,"Sales",21,4,"Life Sciences",1,621,4,"Male",74,4,2,"Sales Executive",4,"Single",5337,19921,1,TRUE,FALSE,12,3,4,80,0,10,3,3,10,7,5,7,24,0,6.43556510954931,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.000344827586206897,0.0070470390429161,0.0094132779948328,0.0192916966350162,0.0192916966350162,0.0192916966350162
26,TRUE,"Travel_Rarely",471,"Research & Development",24,3,"Technical Degree",1,622,3,"Male",66,1,1,"Laboratory Technician",4,"Single",2340,23213,1,TRUE,TRUE,18,3,2,80,0,1,3,1,1,0,0,0,25,0,42.9407078020224,0.0354016261262257,0.0354016261262257,0.0354016261262257,0.305546993020014,0.498145091555167,0.704936997705433,1.04215879225076,1.04215879225076,1.42307545891742
37,FALSE,"Travel_Rarely",799,"Research & Development",1,3,"Technical Degree",1,623,2,"Female",59,3,3,"Manufacturing Director",4,"Single",7491,23848,4,TRUE,FALSE,17,3,4,80,0,12,3,4,6,5,1,2,25,6,2.44247097848573,0,0,0,0.0120895361466174,0.0148699311328948,0.0222845253106468,0.0317573430702293,0.0317573430702293,0.0317573430702293
41,FALSE,"Travel_Rarely",1276,"Sales",2,5,"Life Sciences",1,625,2,"Female",91,3,4,"Manager",1,"Married",16595,5626,7,TRUE,FALSE,16,3,2,80,1,22,2,3,18,16,11,8,19,4,0.341139275740057,0,0,0,4e-04,4e-04,4e-04,4e-04,4e-04,4e-04
37,FALSE,"Non-Travel",142,"Sales",9,4,"Medical",1,626,1,"Male",69,3,3,"Sales Executive",2,"Divorced",8834,24666,1,TRUE,FALSE,13,3,4,80,1,9,6,3,9,5,7,7,28,0,2.44468180820988,0.0025385072443896,0.0025385072443896,0.0025385072443896,0.0258114260370211,0.0334107925320398,0.0379587723300196,0.0482738472476486,0.0482738472476486,0.0501811154180747
52,FALSE,"Travel_Rarely",956,"Research & Development",6,2,"Technical Degree",1,630,4,"Male",78,3,2,"Research Scientist",1,"Divorced",5577,22087,3,TRUE,TRUE,12,3,2,80,2,18,3,3,10,9,6,9,34,8,7.47546966445258,0.000909090909090909,0.000909090909090909,0.000909090909090909,0.00203853387991319,0.00322314926452858,0.00690288136817372,0.0107531956565685,0.0107531956565685,0.0145647035930764
38,FALSE,"Travel_Rarely",1495,"Research & Development",10,3,"Medical",1,634,3,"Female",76,3,2,"Healthcare Representative",3,"Married",9824,22174,3,TRUE,FALSE,19,3,3,80,1,18,4,3,1,0,0,0,20,17,1.15229827607796,0,0,0,0.000454545454545455,0.000454545454545455,0.000871212121212121,0.0013474025974026,0.0013474025974026,0.00190295815295815
37,FALSE,"Travel_Rarely",446,"Research & Development",1,4,"Life Sciences",1,635,2,"Female",65,3,2,"Manufacturing Director",2,"Married",6447,15701,6,TRUE,FALSE,12,3,2,80,1,8,2,2,6,5,4,3,29,2,1.09935097849903,0.000555555555555556,0.000555555555555556,0.000555555555555556,0.00239245456636761,0.00349390384172993,0.00494628479411088,0.00738356124315204,0.00738356124315204,0.00738356124315204
49,FALSE,"Travel_Rarely",1245,"Research & Development",18,4,"Life Sciences",1,638,4,"Male",58,2,5,"Research Director",3,"Divorced",19502,2125,1,TRUE,TRUE,17,3,3,80,1,31,5,3,31,9,0,9,18,0,0.467626684075981,0,0,0,0,0,0.00145944741532977,0.00193563789152024,0.00193563789152024,0.0438330818069174
24,FALSE,"Travel_Rarely",691,"Research & Development",23,3,"Medical",1,639,2,"Male",89,4,1,"Research Scientist",4,"Married",2725,21630,1,TRUE,TRUE,11,3,2,80,2,6,3,3,6,5,1,4,18,0,8.85747196340739,0.0265615529134645,0.0265615529134645,0.0265615529134645,0.0776006721880021,0.125445491149122,0.170836917919806,0.175446766404654,0.175446766404654,0.25732106694072
26,FALSE,"Travel_Rarely",703,"Sales",28,2,"Marketing",1,641,1,"Male",66,3,2,"Sales Executive",2,"Married",6272,7428,1,TRUE,FALSE,20,4,4,80,2,6,5,4,5,3,1,4,20,1,2.52764968198292,0.00197990157990158,0.00197990157990158,0.00197990157990158,0.0244297535847384,0.0349706985855804,0.044257096827861,0.0511149360560562,0.0511149360560562,0.0554049793460995
24,FALSE,"Travel_Rarely",823,"Research & Development",17,2,"Other",1,643,4,"Male",94,2,1,"Laboratory Technician",2,"Married",2127,9100,1,TRUE,FALSE,21,4,4,80,1,1,2,3,1,0,0,0,23,0,6.35956746097491,0,0,0,0.0154153898010675,0.0194171622826354,0.0200838289493021,0.0200838289493021,0.0200838289493021,0.0215124003778735
25,FALSE,"Travel_Rarely",622,"Sales",13,1,"Medical",1,645,2,"Male",40,3,1,"Sales Representative",3,"Married",2096,26376,1,TRUE,FALSE,11,3,3,80,0,7,1,3,7,4,0,6,18,0,14.9871103079318,0.032316428986893,0.0323164289868931,0.0323164289868931,0.150609472779597,0.223800384722831,0.316255068927515,0.339454203126649,0.339454203126649,0.486922457094903
24,TRUE,"Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",1,647,1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,TRUE,TRUE,16,3,4,80,1,6,4,3,6,3,1,2,18,0,19.327521004512,0.0177949897109212,0.0177949897109212,0.0177949897109212,0.13667017842111,0.204934710026266,0.318182547972633,0.36505662710987,0.36505662710987,0.48269981725306
34,FALSE,"Travel_Rarely",254,"Research & Development",1,2,"Life Sciences",1,649,2,"Male",83,2,1,"Research Scientist",4,"Married",3622,22794,1,TRUE,TRUE,13,3,4,80,1,6,3,3,6,5,1,3,28,0,10.1504792325033,0.0157015349814825,0.0157015349814825,0.0157015349814825,0.0528336546776611,0.0861040892213559,0.11455016150992,0.120285443771518,0.120285443771518,0.185956461479301
31,TRUE,"Travel_Rarely",1365,"Sales",13,4,"Medical",1,650,2,"Male",46,3,2,"Sales Executive",1,"Divorced",4233,11512,2,TRUE,FALSE,17,3,3,80,0,9,2,1,3,1,1,2,22,6,2.80155466783628,0.00297619047619048,0.00297619047619048,0.00297619047619048,0.0248348987098213,0.0351128746194689,0.18987452811332,0.213820698302444,0.213820698302444,0.304176980908727
35,FALSE,"Travel_Rarely",538,"Research & Development",25,2,"Other",1,652,1,"Male",54,2,2,"Laboratory Technician",4,"Single",3681,14004,4,TRUE,FALSE,14,3,4,80,0,9,3,3,3,2,0,2,26,6,14.1292992528747,0.018911465507869,0.0189114655078691,0.0189114655078691,0.0706578911146714,0.0996474008567353,0.127002921926653,0.23489078473688,0.23489078473688,0.266081237258215
31,FALSE,"Travel_Rarely",525,"Sales",6,4,"Medical",1,653,1,"Male",66,4,2,"Sales Executive",4,"Divorced",5460,6219,4,TRUE,FALSE,22,4,4,80,2,13,4,4,7,7,5,7,18,6,2.13326879250517,0.00152535612535613,0.00152535612535613,0.00152535612535613,0.0257597994161,0.0384458490262915,0.0481867927231175,0.0569789753856562,0.0569789753856562,0.0612690186756995
27,FALSE,"Travel_Rarely",798,"Research & Development",6,4,"Medical",1,655,1,"Female",66,2,1,"Research Scientist",3,"Divorced",2187,5013,0,TRUE,FALSE,12,3,3,80,2,6,5,2,5,3,0,3,21,1,2.45974399005745,0.000357142857142857,0.000357142857142857,0.000357142857142857,0.0511658992648121,0.0761439964282639,0.086299221878768,0.102366866652295,0.102366866652295,0.104616866652295
37,FALSE,"Travel_Rarely",558,"Sales",2,3,"Marketing",1,656,4,"Male",75,3,2,"Sales Executive",3,"Married",9602,3010,4,TRUE,TRUE,11,3,3,80,1,17,3,2,3,0,1,0,20,14,8.80323345161028,0.00348411630098263,0.00348411630098264,0.00348411630098264,0.00479508938586876,0.0245501890946476,0.0396935150857222,0.0760436904588751,0.0760436904588751,0.0793210381112227
20,FALSE,"Travel_Rarely",959,"Research & Development",1,3,"Life Sciences",1,657,4,"Female",83,2,1,"Research Scientist",2,"Single",2836,11757,1,TRUE,FALSE,13,3,4,80,0,1,0,4,1,0,0,0,19,0,7.4204632142243,0.00955675343175343,0.00955675343175343,0.00955675343175343,0.0831379014767358,0.0884340399787566,0.10201737331209,0.123560644368519,0.123560644368519,0.205720040527915
42,FALSE,"Travel_Rarely",622,"Research & Development",2,4,"Life Sciences",1,659,3,"Female",81,3,2,"Healthcare Representative",4,"Married",4089,5718,1,TRUE,FALSE,13,3,2,80,2,10,4,3,10,2,2,2,32,0,1.00551406884915,0,0,0,0.00138528138528139,0.00178528138528139,0.00297575757575758,0.00345194805194805,0.00345194805194805,0.0141435481185481
38,FALSE,"Travel_Rarely",362,"Research & Development",1,1,"Life Sciences",1,662,3,"Female",43,3,1,"Research Scientist",1,"Single",2619,14561,3,TRUE,FALSE,17,3,4,80,0,8,3,2,0,0,0,0,30,8,7.4204632142243,0.0166879097713803,0.0166879097713803,0.0166879097713803,0.0688036971024591,0.0890701123629886,0.0897843980772743,0.107501028668905,0.107501028668905,0.131670192838069
43,FALSE,"Travel_Frequently",1001,"Research & Development",9,5,"Medical",1,663,4,"Male",72,3,2,"Laboratory Technician",3,"Divorced",5679,19627,3,TRUE,TRUE,13,3,2,80,1,10,3,3,8,7,4,7,33,2,16.3119112942378,0.00165391849529781,0.00165391849529781,0.00165391849529781,0.00329567673705605,0.00608430549959785,0.0112639007031061,0.0185486920622682,0.0185486920622682,0.0197619273563858
48,FALSE,"Travel_Rarely",1236,"Research & Development",1,4,"Life Sciences",1,664,4,"Female",40,2,4,"Manager",1,"Married",15402,17997,7,TRUE,FALSE,11,3,1,80,1,21,3,1,3,2,0,2,27,18,0.341139275740057,0,0,0,0.00241363211951447,0.00241363211951447,0.00404113838517863,0.00404113838517863,0.00404113838517863,0.00773412084131898
44,FALSE,"Travel_Rarely",1112,"Human Resources",1,4,"Life Sciences",1,665,1,"Female",50,2,2,"Human Resources",3,"Single",5985,26894,4,TRUE,FALSE,11,3,2,80,0,10,1,4,2,2,0,2,34,8,13.8204473797302,0.013707030566592,0.013707030566592,0.013707030566592,0.0422137657879508,0.0565229144805259,0.0899358228935858,0.13904918416252,0.13904918416252,0.158820869176852
